dataset,doc_id,seg_id,english,chinese,char_count,word_count,char_bin,word_bin
wmttest2024.en-zh.xml,test-en-literary_forever_snow_chunk_1_words_993,19,"Tap, tap, tap was all you could hear from the farthest room on the left in the south wing of the eternally cold palace. The servants passing by always wondered what was in the room, scared of what was inside. Rumors danced around the halls by the maids. It was thought that the Ice King’s deceased wife, Eirwen, was in that room, waiting to be let out.",在这座永远寒冷的宫殿南翼，左边最远的房间里，嗒嗒声永不停息。路过的仆人总是既好奇又害怕，想知道房间里有什么。女仆们在大厅里四处散播谣言。人们认为，冰王死去的妻子艾尔文就在那个房间里，等着被放出来。,352,67,250-499,50-99
wmttest2024.en-zh.xml,test-en-speech_TBPP-za78BQ_000,1,"Come on City is the city of heroes. The Super Thing and the Kazoom kids fight with their powers derived from Kazoom itself. It's the most potent energy source ever known, and now it's on display at the City Museum for all to admire. And we're going to steal it? Isn't it dangerous to slip through here? Negative. This is the way the kazoos are coming.",Kaboom City是一座英雄之城。Super Things和 Kazoom Kids使用来自Kazoom本身的力量战斗。它是有史以来最强大的能源来源，如今被展示在市博物馆，供所有人欣赏。我们要去偷它！ 从这里溜过去不是很危险吗？ 不会。Kazooms就是这么来的。,351,66,250-499,50-99
newstest2020.en-zh.xml,rt.com.113870,7,"The census also showed a stagnating growth of median household income, which grew to over $62,000. It's the highest level ever measured by the American Community Survey, but the increase was just 0.8 from 2017 to 2018, much smaller compared to increases in the previous three years and amounting to virtually no growth at all if adjusted to inflation.","普查局数据还显示，家庭收入中位数的增长停滞不前，涨到了 62,000 美元以上。这是美国社区调查所衡量到的最高水平，但 2017 年到 2018 年增幅仅为 0.8，相较于前三年的增幅大大下降，如果考虑到通胀水平，这个数字几乎没有增长。",351,59,250-499,50-99
wmttest2024.en-zh.xml,test-en-literary_forever_snow_chunk_2_words_986,8,"No. Kari tapped out. Ivory knew that it was a hard subject for her. It was the day that she was confined to her room and her mother was banished. Ivory was only a baby when it happened, but they remembered the outrage the servants and townspeople were in. They heard Queen Eirwen was a nice queen, but also weirdly predicted things that would happen.",不。卡莉表示。艾弗里知道，这对卡莉来说是一个很难的话题。这一天，她被关在房间里，而她的母亲则被判处火刑。事情发生时，艾弗里还是个小孩子，但他们记得当时仆人和国民们的愤怒。他们听说艾尔文王后是个好王后，但也奇怪地预测了将会发生的事情。,350,65,250-499,50-99
newstest2020.en-zh.xml,rt.com.113881,8,"And underpinning both girls"" messages was a nihilistic fatalism. ""I am afraid to go out in the sun now because of the hole in our ozone. I am afraid to breathe the air because I don't know what chemicals are in it,"" Cullis-Suzuki said in 1992. Striking schoolchildren in 2019 carry banners reading ""You'll die of old age, I'll die of climate change.""",而两位女孩传达的重点都是虚无主义的宿命论。“我现在害怕站到太阳下，因为臭氧层出现了空洞。我害怕呼吸空气，因为我不知道里面有什么化学物质，”铃木瑟玟在 1992 年的演讲中说道。再来看 2019 年，学生罢课，高举着标语“你因年老而死，我因气候变化而亡。”,350,63,250-499,50-99
wmttest2024.en-zh.xml,test-en-speech_W94uDJ55BmM_000,1,"You, you the world! You're full of surprises, aren't you? I remember a few years back, watching some of those Resident Evil movies with Mila Jovovich and thinking, I can't get any worse than this. Yeah, it feels like a simpler time. But with 2021's final gasping breath that came out with Resident Evil: Welcome to Raccoon City. AKA, Welcome to Hell.",你，你这个世界！总是充满意外，不是吗？我记得几年前，观看米拉·乔沃维奇主演的几部《生化危机》系列电影时想：“没有比这更糟糕的了！” 是啊，感觉那时的日子单纯得多。然而2021年即将结束时，却推出了《生化危机》：《欢迎来到浣熊市》。《欢迎来到地狱》。,350,62,250-499,50-99
newstest2020.en-zh.xml,guardian.260748,11,"Since Monday, Wang's family has been placed under house arrest, according to CHRD. He has two young children. Others connected to his case have also come under pressure. Late on Wednesday, six armed police detained Xie Yang, a rights lawyer, and Chen Yanhui, an activist, who had met at a hotel to discuss Wang's case. They were released on Thursday.",据 CHRD 称，当局自周一起即软禁了王美余的家属。王美余留下了两个年纪尚幼的孩子。受到该案牵连的其他人士也受到了当局施加的压力。周三，人权律师谢阳和维权活动人士陈燕慧在酒店客房内商讨王美余一案时，被六名荷枪实弹的特警控制。警方于周四将二人释放。,350,60,250-499,50-99
wmttest2024.en-zh.xml,test-en-literary_forever_snow_chunk_2_words_986,14,"“You want me to get these things for you?” Ivory turned toward the silent princess, who was tapping a lot, pig tails swishing back and forth. “Yes?” They giggled slightly as they saw the normally withdrawn princess was passionate about something. It was the first time she had ever asked for something not related to books that was outside her room.",“你想让我帮你拿这些东西？” 艾弗里转过身，朝沉默不语的公主走去，公主不停敲打，小辫子来回摆动。“是吗？” 当她们看到一向孤僻的公主对某件事情充满热情时，都咯咯地笑了起来。这是她第一次在房间外要一些与书无关的东西。,349,61,250-499,50-99
newstest2017.en-zh.xml,ifeng0812.news.49765688_0,10,"But this does not prevent the industry insiders to be optimistic about the prospects of iPhone7 - many people think that iPhone7 will be likely to become the last major upgrade of Apple's iPhone series, although it can be seen from the data released by the market research institution IDC that the market share of iPhone will decline to some degree.",虽然从不久前市场研究机构IDC公布的数据来看，iPhone的市场份额有所下滑。,349,61,250-499,50-99
newstest2021.en-zh.xml,nytimes.268790,5,"The show deals with the aftermath of Salamis, a naval battle in which the outnumbered Greeks routed the mighty Persian army 2,500 years ago. At a time when our horizons are closing in, it is downright vertigo-inducing to virtually join a live audience in watching (subtitled) live actors all the way in Greece as they perform a millenniums-old play.",该剧讲述的是萨拉米斯海战后引发得了一系列影响；在这场海战中，大约2500年前，希腊凭借人数优势击溃了强大的波斯军队。演出落幕之际，营造出一种彻头彻尾的眩晕感，演员（字幕演员）凭借高超的演技，带领观众回到千年以前，仿佛一切都是亲历。,349,59,250-499,50-99
newstest2020.en-zh.xml,en.ndtv.com.13152,11,"As per these instructions, the cases of government servants covered by FR 56 (J), 56 (1) or Rule 48 (1) (b) of CCS (Pension) Rules, 1972 should be reviewed six months before they attain the age of 50-55 years, in cases covered by FR 56 (j) and on completion of 30 years of qualifying service under FR 56 (1) or Rule 48 of CCS (Pension) Rules, 1972.",根据这些规定，1972 年《基本规则》第 56（J）、56（1）或《中央公务员（退休金）规则》第 48（1）（b）条所规定的政府雇员的情况，若符合 1972 年《基本规则》56（J）所述的情况，以及依据《基本规则》第 56（1）或《中央公务员（退休金）规则》第 48 条规定公务员任职满 30 年时，应在他们达到 50-55 岁之前六个月进行审查。,348,67,250-499,50-99
newstest2018.en-zh.xml,004_20180118a00o3b,17,"As we have analyzed previously, although we have been saying that China’s housing prices are relatively high, China’s housing ownership rate is actually quite high compared to other countries in the world. So the urgent question facing a lot of friends is whether you can replay the loan rather than the question of whether you can afford a home.",正如我们之前的分析，虽然我们一直在说中国房价较高，但是相比于世界上其他的国家而言，中国的住房拥有率其实是相当高的，那么与其说房价高买不起房，恐怕现在要问很多朋友的问题是你还得起贷款吗？,346,59,250-499,50-99
